"","X","Time..rel.ms.","Date","Time","Type","No.","Phase","Day","duration","Channel","F","Fm","PAR","Y.II.","ETR","Column","System","Block","Velocity","Salinity","Temperature","treatments","surf_area"
"1338",1137,294590800,"2022-04-07T22:00:00Z","1899-12-31T22:32:34Z","FO",3150,"recovery_scraped",2,15,"C32",34,75,"-",0.547,"-",48,"IMP","B2","reduced","salt","control","RSC",12.54
"1339",1138,294597840,"2022-04-07T22:00:00Z","1899-12-31T22:32:41Z","FO",3151,"recovery_scraped",2,15,"C32",28,61,"-",0.541,"-",48,"IMP","B2","reduced","salt","control","RSC",12.54
"1340",1143,294665940,"2022-04-07T22:00:00Z","1899-12-31T22:33:49Z","FO",3159,"recovery_scraped",2,15,"C34",34,79,"-",0.57,"-",49,"IMP","B3","reduced","background","control","RBC",13.6
"1341",1158,294834800,"2022-04-07T22:00:00Z","1899-12-31T22:36:38Z","FO",3177,"recovery_scraped",2,15,"C41",36,85,"-",0.576,"-",52,"IMP","B3","reduced","salt","control","RSC",14.82
"1342",1183,295178760,"2022-04-07T22:00:00Z","1899-12-31T22:42:22Z","FO",3209,"recovery_scraped",2,15,"C52",23,51,"-",0.549,"-",57,"IMP","B4","normal","background","increased","NBI",15.2
"1343",1188,295238760,"2022-04-07T22:00:00Z","1899-12-31T22:43:22Z","FO",3215,"recovery_scraped",2,15,"C53",50,62,"-",0.194,"-",58,"IMP","B4","normal","salt","increased","NSI",16.4
"1344",1194,295298360,"2022-04-07T22:00:00Z","1899-12-31T22:44:22Z","FO",3222,"recovery_scraped",2,15,"C54",32,84,"-",0.619,"-",59,"IMP","B4","normal","background","increased","NBI",16
"1345",1195,295305840,"2022-04-07T22:00:00Z","1899-12-31T22:44:29Z","FO",3223,"recovery_scraped",2,15,"C54",27,62,"-",0.565,"-",59,"IMP","B4","normal","background","increased","NBI",16
"1346",1200,295377340,"2022-04-07T22:00:00Z","1899-12-31T22:45:41Z","FO",3230,"recovery_scraped",2,15,"C55",24,52,"-",0.538,"-",60,"IMP","B4","reduced","background","increased","RBI",15.2
"1347",1205,295446380,"2022-04-07T22:00:00Z","1899-12-31T22:46:50Z","FO",3236,"recovery_scraped",2,15,"C57",58,117,"-",0.504,"-",61,"IMP","B4","reduced","background","increased","RBI",18.29
"1348",1215,295550960,"2022-04-07T22:00:00Z","1899-12-31T22:48:34Z","FO",3248,"recovery_scraped",2,15,"C60",29,78,"-",0.628,"-",63,"IMP","B4","normal","salt","increased","NSI",14.82
"1349",1225,633882800,"2022-04-11T22:00:00Z","1899-12-31T20:47:26Z","FO",3432,"recovery_scraped",6,19,"C01",143,466,"-",0.693,"-",33,"IMP","B1","reduced","background","increased","RBI",16.8
"1350",1230,633931420,"2022-04-11T22:00:00Z","1899-12-31T20:48:15Z","FO",3438,"recovery_scraped",6,19,"C02",124,437,"-",0.716,"-",34,"IMP","B1","reduced","salt","increased","RSI",15.96
"1351",1235,633971900,"2022-04-11T22:00:00Z","1899-12-31T20:48:55Z","FO",3444,"recovery_scraped",6,19,"C03",78,274,"-",0.715,"-",35,"IMP","B1","reduced","salt","increased","RSI",14.04
"1352",1240,634013300,"2022-04-11T22:00:00Z","1899-12-31T20:49:37Z","FO",3450,"recovery_scraped",6,19,"C04",161,468,"-",0.656,"-",36,"IMP","B1","normal","background","increased","NBI",17.1
"1353",1245,634058550,"2022-04-11T22:00:00Z","1899-12-31T20:50:22Z","FO",3457,"recovery_scraped",6,19,"C09",58,163,"-",0.644,"-",37,"IMP","B1","normal","background","increased","NBI",16
"1354",1246,634063980,"2022-04-11T22:00:00Z","1899-12-31T20:50:27Z","FO",3458,"recovery_scraped",6,19,"C09",61,174,"-",0.649,"-",37,"IMP","B1","normal","background","increased","NBI",16
"1355",1251,634124260,"2022-04-11T22:00:00Z","1899-12-31T20:51:28Z","FO",3465,"recovery_scraped",6,19,"C12",160,402,"-",0.602,"-",38,"IMP","B1","reduced","background","increased","RBI",12.54
"1356",1252,634134880,"2022-04-11T22:00:00Z","1899-12-31T20:51:38Z","FO",3466,"recovery_scraped",6,19,"C12",83,147,"-",0.435,"-",38,"IMP","B1","reduced","background","increased","RBI",12.54
"1357",1257,634189760,"2022-04-11T22:00:00Z","1899-12-31T20:52:33Z","FO",3472,"recovery_scraped",6,19,"C14",70,252,"-",0.722,"-",39,"IMP","B1","normal","salt","increased","NSI",11.88
"1358",1262,634237940,"2022-04-11T22:00:00Z","1899-12-31T20:53:21Z","FO",3478,"recovery_scraped",6,19,"C16",110,365,"-",0.699,"-",40,"IMP","B1","normal","salt","increased","NSI",15.99
"1359",1268,634354820,"2022-04-11T22:00:00Z","1899-12-31T20:55:18Z","FO",3487,"recovery_scraped",6,19,"C18",158,589,"-",0.732,"-",41,"IMP","B2","normal","background","control","NBC",12.09
"1360",1273,634407620,"2022-04-11T22:00:00Z","1899-12-31T20:56:11Z","FO",3494,"recovery_scraped",6,19,"C19",143,463,"-",0.691,"-",42,"IMP","B2","normal","background","control","NBC",15.6
"1361",1283,634501680,"2022-04-11T22:00:00Z","1899-12-31T20:57:45Z","FO",3506,"recovery_scraped",6,19,"C22",77,289,"-",0.734,"-",44,"IMP","B2","reduced","background","control","RBC",14.62
"1362",1288,634551050,"2022-04-11T22:00:00Z","1899-12-31T20:58:35Z","FO",3512,"recovery_scraped",6,19,"C27",95,329,"-",0.711,"-",45,"IMP","B2","normal","salt","control","NSC",12.6
"1363",1293,634586220,"2022-04-11T22:00:00Z","1899-12-31T20:59:10Z","FO",3518,"recovery_scraped",6,19,"C29",142,423,"-",0.664,"-",46,"IMP","B2","reduced","background","control","RBC",12.48
"1364",1294,634598800,"2022-04-11T22:00:00Z","1899-12-31T20:59:22Z","FO",3519,"recovery_scraped",6,19,"C29",144,577,"-",0.75,"-",46,"IMP","B2","reduced","background","control","RBC",12.48
"1365",1299,634645740,"2022-04-11T22:00:00Z","1899-12-31T21:00:09Z","FO",3525,"recovery_scraped",6,19,"C31",99,379,"-",0.739,"-",47,"IMP","B2","normal","salt","control","NSC",12.6
"1366",1304,634699800,"2022-04-11T22:00:00Z","1899-12-31T21:01:03Z","FO",3531,"recovery_scraped",6,19,"C32",51,144,"-",0.646,"-",48,"IMP","B2","reduced","salt","control","RSC",12.54
"1367",1309,634788580,"2022-04-11T22:00:00Z","1899-12-31T21:02:32Z","FO",3538,"recovery_scraped",6,19,"C34",60,408,"-",0.853,"-",49,"IMP","B3","reduced","background","control","RBC",13.6
"1368",1314,634830780,"2022-04-11T22:00:00Z","1899-12-31T21:03:14Z","FO",3544,"recovery_scraped",6,19,"C36",38,84,"-",0.548,"-",50,"IMP","B3","normal","salt","control","NSC",12.6
"1369",1319,634895220,"2022-04-11T22:00:00Z","1899-12-31T21:04:19Z","FO",3550,"recovery_scraped",6,19,"C37",104,299,"-",0.652,"-",51,"IMP","B3","normal","background","control","NBC",14.28
"1370",1324,634948420,"2022-04-11T22:00:00Z","1899-12-31T21:05:12Z","FO",3556,"recovery_scraped",6,19,"C41",111,602,"-",0.816,"-",52,"IMP","B3","reduced","salt","control","RSC",14.82
"1371",1329,635010180,"2022-04-11T22:00:00Z","1899-12-31T21:06:14Z","FO",3562,"recovery_scraped",6,19,"C42",84,281,"-",0.701,"-",53,"IMP","B3","normal","background","control","NBC",14.43
"1372",1334,635087100,"2022-04-11T22:00:00Z","1899-12-31T21:07:31Z","FO",3568,"recovery_scraped",6,19,"C44",118,245,"-",0.518,"-",54,"IMP","B3","normal","salt","control","NSC",15.75
"1373",1339,635139420,"2022-04-11T22:00:00Z","1899-12-31T21:08:23Z","FO",3574,"recovery_scraped",6,19,"C45",32,95,"-",0.663,"-",55,"IMP","B3","reduced","background","control","RBC",14.82
"1374",1344,635184240,"2022-04-11T22:00:00Z","1899-12-31T21:09:08Z","FO",3580,"recovery_scraped",6,19,"C46",55,331,"-",0.834,"-",56,"IMP","B3","reduced","salt","control","RSC",14
"1375",1349,635232140,"2022-04-11T22:00:00Z","1899-12-31T21:09:56Z","FO",3587,"recovery_scraped",6,19,"C52",72,353,"-",0.796,"-",57,"IMP","B4","normal","background","increased","NBI",15.2
"1376",1354,635273580,"2022-04-11T22:00:00Z","1899-12-31T21:10:37Z","FO",3593,"recovery_scraped",6,19,"C53",105,326,"-",0.678,"-",58,"IMP","B4","normal","salt","increased","NSI",16.4
"1377",1359,635321300,"2022-04-11T22:00:00Z","1899-12-31T21:11:25Z","FO",3599,"recovery_scraped",6,19,"C54",126,427,"-",0.705,"-",59,"IMP","B4","normal","background","increased","NBI",16
"1378",1360,635327260,"2022-04-11T22:00:00Z","1899-12-31T21:11:31Z","FO",3600,"recovery_scraped",6,19,"C54",53,107,"-",0.505,"-",59,"IMP","B4","normal","background","increased","NBI",16
"1379",1365,635377000,"2022-04-11T22:00:00Z","1899-12-31T21:12:21Z","FO",3606,"recovery_scraped",6,19,"C55",75,308,"-",0.756,"-",60,"IMP","B4","reduced","background","increased","RBI",15.2
"1380",1370,635432840,"2022-04-11T22:00:00Z","1899-12-31T21:13:16Z","FO",3612,"recovery_scraped",6,19,"C57",238,1029,"-",0.769,"-",61,"IMP","B4","reduced","background","increased","RBI",18.29
"1381",1375,635471200,"2022-04-11T22:00:00Z","1899-12-31T21:13:55Z","FO",3618,"recovery_scraped",6,19,"C58",99,325,"-",0.695,"-",62,"IMP","B4","reduced","salt","increased","RSI",15.2
"1382",1376,635481180,"2022-04-11T22:00:00Z","1899-12-31T21:14:05Z","FO",3619,"recovery_scraped",6,19,"C58",146,281,"-",0.48,"-",62,"IMP","B4","reduced","salt","increased","RSI",15.2
"1383",1381,635527700,"2022-04-11T22:00:00Z","1899-12-31T21:14:51Z","FO",3625,"recovery_scraped",6,19,"C60",69,271,"-",0.745,"-",63,"IMP","B4","normal","salt","increased","NSI",14.82
"1384",1386,635568960,"2022-04-11T22:00:00Z","1899-12-31T21:15:32Z","FO",3631,"recovery_scraped",6,19,"C64",88,210,"-",0.581,"-",64,"IMP","B4","reduced","salt","increased","RSI",23.2
"1385",1391,979424420,"2022-04-15T22:00:00Z","1899-12-31T20:46:28Z","FO",3806,"recovery_scraped",10,23,"C01",44,119,"-",0.63,"-",33,"IMP","B1","reduced","background","increased","RBI",16.8
"1386",1396,979548300,"2022-04-15T22:00:00Z","1899-12-31T20:48:32Z","FO",3812,"recovery_scraped",10,23,"C02",150,453,"-",0.669,"-",34,"IMP","B1","reduced","salt","increased","RSI",15.96
"1387",1401,979618900,"2022-04-15T22:00:00Z","1899-12-31T20:49:42Z","FO",3818,"recovery_scraped",10,23,"C03",123,581,"-",0.788,"-",35,"IMP","B1","reduced","salt","increased","RSI",14.04
"1388",1406,979673980,"2022-04-15T22:00:00Z","1899-12-31T20:50:37Z","FO",3824,"recovery_scraped",10,23,"C04",94,282,"-",0.667,"-",36,"IMP","B1","normal","background","increased","NBI",17.1
"1389",1411,979730120,"2022-04-15T22:00:00Z","1899-12-31T20:51:34Z","FO",3830,"recovery_scraped",10,23,"C09",102,662,"-",0.846,"-",37,"IMP","B1","normal","background","increased","NBI",16
"1390",1412,979735060,"2022-04-15T22:00:00Z","1899-12-31T20:51:39Z","FO",3831,"recovery_scraped",10,23,"C09",20,60,"-",0.667,"-",37,"IMP","B1","normal","background","increased","NBI",16
"1391",1417,979793320,"2022-04-15T22:00:00Z","1899-12-31T20:52:37Z","FO",3837,"recovery_scraped",10,23,"C12",247,1042,"-",0.763,"-",38,"IMP","B1","reduced","background","increased","RBI",12.54
"1392",1422,979857160,"2022-04-15T22:00:00Z","1899-12-31T20:53:41Z","FO",3843,"recovery_scraped",10,23,"C14",158,753,"-",0.79,"-",39,"IMP","B1","normal","salt","increased","NSI",11.88
"1393",1427,979916900,"2022-04-15T22:00:00Z","1899-12-31T20:54:40Z","FO",3849,"recovery_scraped",10,23,"C16",78,292,"-",0.733,"-",40,"IMP","B1","normal","salt","increased","NSI",15.99
"1394",1432,979968780,"2022-04-15T22:00:00Z","1899-12-31T20:55:32Z","FO",3855,"recovery_scraped",10,23,"C18",144,794,"-",0.819,"-",41,"IMP","B2","normal","background","control","NBC",12.09
"1395",1437,980019660,"2022-04-15T22:00:00Z","1899-12-31T20:56:23Z","FO",3862,"recovery_scraped",10,23,"C19",69,372,"-",0.815,"-",42,"IMP","B2","normal","background","control","NBC",15.6
"1396",1442,980074560,"2022-04-15T22:00:00Z","1899-12-31T20:57:18Z","FO",3868,"recovery_scraped",10,23,"C20",260,796,"-",0.673,"-",43,"IMP","B2","reduced","salt","control","RSC",13.3
"1397",1447,980148680,"2022-04-15T22:00:00Z","1899-12-31T20:58:32Z","FO",3874,"recovery_scraped",10,23,"C22",220,658,"-",0.666,"-",44,"IMP","B2","reduced","background","control","RBC",14.62
"1398",1452,980205280,"2022-04-15T22:00:00Z","1899-12-31T20:59:29Z","FO",3880,"recovery_scraped",10,23,"C27",186,688,"-",0.73,"-",45,"IMP","B2","normal","salt","control","NSC",12.6
"1399",1457,980257320,"2022-04-15T22:00:00Z","1899-12-31T21:00:21Z","FO",3886,"recovery_scraped",10,23,"C29",217,723,"-",0.7,"-",46,"IMP","B2","reduced","background","control","RBC",12.48
"1400",1462,980305960,"2022-04-15T22:00:00Z","1899-12-31T21:01:09Z","FO",3892,"recovery_scraped",10,23,"C31",185,1100,"-",0.832,"-",47,"IMP","B2","normal","salt","control","NSC",12.6
"1401",1467,980352280,"2022-04-15T22:00:00Z","1899-12-31T21:01:56Z","FO",3898,"recovery_scraped",10,23,"C32",150,713,"-",0.79,"-",48,"IMP","B2","reduced","salt","control","RSC",12.54
"1402",1472,980401480,"2022-04-15T22:00:00Z","1899-12-31T21:02:45Z","FO",3904,"recovery_scraped",10,23,"C34",287,1033,"-",0.722,"-",49,"IMP","B3","reduced","background","control","RBC",13.6
"1403",1477,980464420,"2022-04-15T22:00:00Z","1899-12-31T21:03:48Z","FO",3910,"recovery_scraped",10,23,"C36",277,941,"-",0.706,"-",50,"IMP","B3","normal","salt","control","NSC",12.6
"1404",1482,980512050,"2022-04-15T22:00:00Z","1899-12-31T21:04:36Z","FO",3916,"recovery_scraped",10,23,"C37",148,566,"-",0.739,"-",51,"IMP","B3","normal","background","control","NBC",14.28
"1405",1487,980559980,"2022-04-15T22:00:00Z","1899-12-31T21:05:23Z","FO",3922,"recovery_scraped",10,23,"C41",326,1295,"-",0.748,"-",52,"IMP","B3","reduced","salt","control","RSC",14.82
"1406",1492,980607600,"2022-04-15T22:00:00Z","1899-12-31T21:06:11Z","FO",3928,"recovery_scraped",10,23,"C42",223,858,"-",0.74,"-",53,"IMP","B3","normal","background","control","NBC",14.43
"1407",1497,980656140,"2022-04-15T22:00:00Z","1899-12-31T21:07:00Z","FO",3934,"recovery_scraped",10,23,"C44",153,528,"-",0.71,"-",54,"IMP","B3","normal","salt","control","NSC",15.75
"1408",1502,980699880,"2022-04-15T22:00:00Z","1899-12-31T21:07:43Z","FO",3940,"recovery_scraped",10,23,"C45",188,1111,"-",0.831,"-",55,"IMP","B3","reduced","background","control","RBC",14.82
"1409",1507,980745580,"2022-04-15T22:00:00Z","1899-12-31T21:08:29Z","FO",3946,"recovery_scraped",10,23,"C46",248,998,"-",0.752,"-",56,"IMP","B3","reduced","salt","control","RSC",14
"1410",1512,980799220,"2022-04-15T22:00:00Z","1899-12-31T21:09:23Z","FO",3953,"recovery_scraped",10,23,"C52",118,372,"-",0.683,"-",57,"IMP","B4","normal","background","increased","NBI",15.2
"1411",1517,980845160,"2022-04-15T22:00:00Z","1899-12-31T21:10:09Z","FO",3959,"recovery_scraped",10,23,"C53",170,632,"-",0.731,"-",58,"IMP","B4","normal","salt","increased","NSI",16.4
"1412",1522,980895440,"2022-04-15T22:00:00Z","1899-12-31T21:10:59Z","FO",3965,"recovery_scraped",10,23,"C54",268,617,"-",0.566,"-",59,"IMP","B4","normal","background","increased","NBI",16
"1413",1527,980937550,"2022-04-15T22:00:00Z","1899-12-31T21:11:41Z","FO",3971,"recovery_scraped",10,23,"C55",132,390,"-",0.662,"-",60,"IMP","B4","reduced","background","increased","RBI",15.2
"1414",1532,980989280,"2022-04-15T22:00:00Z","1899-12-31T21:12:33Z","FO",3977,"recovery_scraped",10,23,"C57",110,233,"-",0.528,"-",61,"IMP","B4","reduced","background","increased","RBI",18.29
"1415",1537,981031380,"2022-04-15T22:00:00Z","1899-12-31T21:13:15Z","FO",3983,"recovery_scraped",10,23,"C58",138,681,"-",0.797,"-",62,"IMP","B4","reduced","salt","increased","RSI",15.2
"1416",1542,981082280,"2022-04-15T22:00:00Z","1899-12-31T21:14:06Z","FO",3989,"recovery_scraped",10,23,"C60",218,930,"-",0.766,"-",63,"IMP","B4","normal","salt","increased","NSI",14.82
"1417",1547,981131320,"2022-04-15T22:00:00Z","1899-12-31T21:14:55Z","FO",3995,"recovery_scraped",10,23,"C64",138,624,"-",0.779,"-",64,"IMP","B4","reduced","salt","increased","RSI",23.2
"1418",1552,1325976940,"2022-04-19T22:00:00Z","1899-12-31T21:02:20Z","FO",4176,"recovery_scraped",14,27,"C01",254,889,"-",0.714,"-",33,"IMP","B1","reduced","background","increased","RBI",16.8
"1419",1557,1326015050,"2022-04-19T22:00:00Z","1899-12-31T21:02:59Z","FO",4182,"recovery_scraped",14,27,"C02",173,686,"-",0.748,"-",34,"IMP","B1","reduced","salt","increased","RSI",15.96
"1420",1562,1326059180,"2022-04-19T22:00:00Z","1899-12-31T21:03:43Z","FO",4187,"recovery_scraped",14,27,"C03",97,552,"-",0.824,"-",35,"IMP","B1","reduced","salt","increased","RSI",14.04
"1421",1567,1326107880,"2022-04-19T22:00:00Z","1899-12-31T21:04:31Z","FO",4193,"recovery_scraped",14,27,"C04",70,315,"-",0.778,"-",36,"IMP","B1","normal","background","increased","NBI",17.1
"1422",1577,1326193920,"2022-04-19T22:00:00Z","1899-12-31T21:05:57Z","FO",4204,"recovery_scraped",14,27,"C12",186,697,"-",0.733,"-",38,"IMP","B1","reduced","background","increased","RBI",12.54
"1423",1582,1326240400,"2022-04-19T22:00:00Z","1899-12-31T21:06:44Z","FO",4210,"recovery_scraped",14,27,"C14",269,1167,"-",0.769,"-",39,"IMP","B1","normal","salt","increased","NSI",11.88
"1424",1587,1326286340,"2022-04-19T22:00:00Z","1899-12-31T21:07:30Z","FO",4216,"recovery_scraped",14,27,"C16",120,380,"-",0.684,"-",40,"IMP","B1","normal","salt","increased","NSI",15.99
"1425",1592,1326335720,"2022-04-19T22:00:00Z","1899-12-31T21:08:19Z","FO",4222,"recovery_scraped",14,27,"C18",289,1344,"-",0.785,"-",41,"IMP","B2","normal","background","control","NBC",12.09
"1426",1597,1326390880,"2022-04-19T22:00:00Z","1899-12-31T21:09:14Z","FO",4229,"recovery_scraped",14,27,"C19",194,682,"-",0.716,"-",42,"IMP","B2","normal","background","control","NBC",15.6
"1427",1602,1326457220,"2022-04-19T22:00:00Z","1899-12-31T21:10:21Z","FO",4235,"recovery_scraped",14,27,"C20",463,1289,"-",0.641,"-",43,"IMP","B2","reduced","salt","control","RSC",13.3
"1428",1607,1326529980,"2022-04-19T22:00:00Z","1899-12-31T21:11:33Z","FO",4241,"recovery_scraped",14,27,"C22",270,753,"-",0.641,"-",44,"IMP","B2","reduced","background","control","RBC",14.62
"1429",1612,1326580620,"2022-04-19T22:00:00Z","1899-12-31T21:12:24Z","FO",4247,"recovery_scraped",14,27,"C27",163,612,"-",0.734,"-",45,"IMP","B2","normal","salt","control","NSC",12.6
"1430",1617,1326637580,"2022-04-19T22:00:00Z","1899-12-31T21:13:21Z","FO",4252,"recovery_scraped",14,27,"C29",137,721,"-",0.81,"-",46,"IMP","B2","reduced","background","control","RBC",12.48
"1431",1622,1326684760,"2022-04-19T22:00:00Z","1899-12-31T21:14:08Z","FO",4258,"recovery_scraped",14,27,"C31",317,1489,"-",0.787,"-",47,"IMP","B2","normal","salt","control","NSC",12.6
"1432",1627,1326729640,"2022-04-19T22:00:00Z","1899-12-31T21:14:53Z","FO",4264,"recovery_scraped",14,27,"C32",189,833,"-",0.773,"-",48,"IMP","B2","reduced","salt","control","RSC",12.54
"1433",1632,1326778640,"2022-04-19T22:00:00Z","1899-12-31T21:15:42Z","FO",4270,"recovery_scraped",14,27,"C34",340,1264,"-",0.731,"-",49,"IMP","B3","reduced","background","control","RBC",13.6
"1434",1637,1326831880,"2022-04-19T22:00:00Z","1899-12-31T21:16:35Z","FO",4276,"recovery_scraped",14,27,"C36",442,1893,"-",0.767,"-",50,"IMP","B3","normal","salt","control","NSC",12.6
"1435",1642,1326885000,"2022-04-19T22:00:00Z","1899-12-31T21:17:29Z","FO",4282,"recovery_scraped",14,27,"C37",111,295,"-",0.624,"-",51,"IMP","B3","normal","background","control","NBC",14.28
"1436",1647,1326925140,"2022-04-19T22:00:00Z","1899-12-31T21:18:09Z","FO",4288,"recovery_scraped",14,27,"C41",227,885,"-",0.744,"-",52,"IMP","B3","reduced","salt","control","RSC",14.82
"1437",1648,1326937980,"2022-04-19T22:00:00Z","1899-12-31T21:18:21Z","FO",4289,"recovery_scraped",14,27,"C41",148,571,"-",0.741,"-",52,"IMP","B3","reduced","salt","control","RSC",14.82
"1438",1653,1326990100,"2022-04-19T22:00:00Z","1899-12-31T21:19:14Z","FO",4296,"recovery_scraped",14,27,"C42",286,990,"-",0.711,"-",53,"IMP","B3","normal","background","control","NBC",14.43
"1439",1658,1327039400,"2022-04-19T22:00:00Z","1899-12-31T21:20:03Z","FO",4302,"recovery_scraped",14,27,"C44",275,1013,"-",0.729,"-",54,"IMP","B3","normal","salt","control","NSC",15.75
"1440",1663,1327085180,"2022-04-19T22:00:00Z","1899-12-31T21:20:49Z","FO",4308,"recovery_scraped",14,27,"C45",185,702,"-",0.736,"-",55,"IMP","B3","reduced","background","control","RBC",14.82
"1441",1668,1327132100,"2022-04-19T22:00:00Z","1899-12-31T21:21:36Z","FO",4314,"recovery_scraped",14,27,"C46",160,1058,"-",0.849,"-",56,"IMP","B3","reduced","salt","control","RSC",14
"1442",1673,1327185140,"2022-04-19T22:00:00Z","1899-12-31T21:22:29Z","FO",4321,"recovery_scraped",14,27,"C52",193,511,"-",0.622,"-",57,"IMP","B4","normal","background","increased","NBI",15.2
"1443",1678,1327231740,"2022-04-19T22:00:00Z","1899-12-31T21:23:15Z","FO",4327,"recovery_scraped",14,27,"C53",305,897,"-",0.66,"-",58,"IMP","B4","normal","salt","increased","NSI",16.4
"1444",1683,1327280360,"2022-04-19T22:00:00Z","1899-12-31T21:24:04Z","FO",4333,"recovery_scraped",14,27,"C54",188,683,"-",0.725,"-",59,"IMP","B4","normal","background","increased","NBI",16
"1445",1684,1327286400,"2022-04-19T22:00:00Z","1899-12-31T21:24:10Z","FO",4334,"recovery_scraped",14,27,"C54",33,101,"-",0.673,"-",59,"IMP","B4","normal","background","increased","NBI",16
"1446",1689,1327346340,"2022-04-19T22:00:00Z","1899-12-31T21:25:10Z","FO",4340,"recovery_scraped",14,27,"C55",292,1033,"-",0.717,"-",60,"IMP","B4","reduced","background","increased","RBI",15.2
"1447",1694,1327394780,"2022-04-19T22:00:00Z","1899-12-31T21:25:58Z","FO",4346,"recovery_scraped",14,27,"C57",388,616,"-",0.37,"-",61,"IMP","B4","reduced","background","increased","RBI",18.29
"1448",1699,1327443100,"2022-04-19T22:00:00Z","1899-12-31T21:26:47Z","FO",4352,"recovery_scraped",14,27,"C58",255,879,"-",0.71,"-",62,"IMP","B4","reduced","salt","increased","RSI",15.2
"1449",1704,1327496420,"2022-04-19T22:00:00Z","1899-12-31T21:27:40Z","FO",4358,"recovery_scraped",14,27,"C60",152,409,"-",0.628,"-",63,"IMP","B4","normal","salt","increased","NSI",14.82
